Transform,Detail,Approximate,Metric,Value
4,7,5,4,0.005086
4,1,5,5,0.81615
4,2,5,6,0.0030129
4,3,5,7,0.53963
4,4,5,8,0.0042097
4,5,5,1,0.29328
4,6,5,2,0.34591
4,7,5,3,0.52018
4,1,5,4,0.0045865
4,2,5,5,0.81294
4,3,5,6,0.0026798
4,4,5,7,0.34208
4,5,5,8,0.0042161
4,6,5,1,0.31941
4,7,5,2,0.34258
4,1,5,3,0.58716
4,2,5,4,0.0051561
4,3,5,5,0.81502
4,4,5,6,0.0026579
4,5,5,7,0.50748
4,6,5,8,0.0042354
4,7,5,1,0.31268
4,1,5,2,0.37473
4,2,5,3,0.5583
4,3,5,4,0.0050352
4,4,5,5,0.81431
4,5,5,6,0.0022341
4,6,5,7,0.48703
4,7,5,8,0.0041871
4,1,6,1,0.33504
4,2,6,2,0.37287
4,3,6,3,0.54602
4,4,6,4,0.0053249
4,5,6,5,0.81553
4,6,6,6,0.0022072
4,7,6,7,0.50333
4,1,6,8,0.0041038
4,2,6,1,0.317
4,3,6,2,0.34445
4,4,6,3,0.56915
4,5,6,4,0.0052971
4,6,6,5,0.81409
4,7,6,6,0.0037586
4,1,6,7,0.50271
4,2,6,8,0.0041014
4,3,6,1,0.30893
4,4,6,2,0.38115
4,5,6,3,0.49432
4,6,6,4,0.0042846
4,7,6,5,0.81408
4,1,6,6,0.0014967
4,2,6,7,0.24868
4,3,6,8,0.0041062
4,4,6,1,0.44344
4,5,6,2,0.39482
4,6,6,3,0.69828
4,7,6,4,0.0053366
4,1,6,5,0.82871
4,2,6,6,0.0030168
4,3,6,7,0.65726
4,4,6,8,0.0041227
4,5,6,1,0.31259
4,6,6,2,0.39901
4,7,6,3,0.50932
4,1,6,4,0.0047245
4,2,6,5,0.8141
4,3,6,6,0.002672
4,4,6,7,0.35223
4,5,6,8,0.0041054
4,6,6,1,0.39861
4,7,6,2,0.38749
4,1,6,3,0.66423
4,2,6,4,0.0053986
4,3,6,5,0.8222
4,4,6,6,0.0026613
4,5,6,7,0.61691
4,6,6,8,0.0041195
4,7,6,1,0.32883
4,1,6,2,0.38459
4,2,6,3,0.53355
4,3,6,4,0.0052239
4,4,6,5,0.81507
4,5,6,6,0.0022049
4,6,6,7,0.5109
4,7,6,8,0.004096
4,1,7,1,0.33977
4,2,7,2,0.37201
4,3,7,3,0.57051
4,4,7,4,0.0053293
4,5,7,5,0.81587
4,6,7,6,0.0022049
4,7,7,7,0.5169
4,1,7,8,0.0042399
4,2,7,1,0.3195
4,3,7,2,0.34835
4,4,7,3,0.60111
4,5,7,4,0.0052968
4,6,7,5,0.81426
4,7,7,6,0.0037563
4,1,7,7,0.50961
4,2,7,8,0.0042378
4,3,7,1,0.31079
4,4,7,2,0.39681
4,5,7,3,0.4992
4,6,7,4,0.0042962
4,7,7,5,0.81432
4,1,7,6,0.0014959
4,2,7,7,0.25513
4,3,7,8,0.004242
4,4,7,1,0.34616
4,5,7,2,0.36306
4,6,7,3,0.63135
4,7,7,4,0.0052293
4,1,7,5,0.81734
4,2,7,6,0.0030025
4,3,7,7,0.58639
4,4,7,8,0.0042589
4,5,7,1,0.31619
4,6,7,2,0.37828
4,7,7,3,0.54058
4,1,7,4,0.0046463
4,2,7,5,0.81439
4,3,7,6,0.0025948
4,4,7,7,0.35424
4,5,7,8,0.004236
4,6,7,1,0.33999
4,7,7,2,0.3796
4,1,7,3,0.60561
4,2,7,4,0.005318
4,3,7,5,0.81643
4,4,7,6,0.0026479
4,5,7,7,0.55751
4,6,7,8,0.0042556
4,7,7,1,0.35196
4,1,7,2,0.38186
4,2,7,3,0.59215
4,3,7,4,0.0052801
4,4,7,5,0.81685
4,5,7,6,0.0022095
4,6,7,7,0.55933
4,7,7,8,0.0042321
4,1,1,1,0.37819
4,2,1,2,0.49063
4,3,1,3,0.63811
4,4,1,4,0.0053621
4,5,1,5,0.81544
4,6,1,6,0.0020933
4,7,1,7,0.65403
4,1,1,8,0.0098356
4,2,1,1,0.34178
4,3,1,2,0.44175
4,4,1,3,0.61614
4,5,1,4,0.0054574
4,6,1,5,0.81321
4,7,1,6,0.0038271
4,1,1,7,0.67613
4,2,1,8,0.0098468
4,3,1,1,0.32762
4,4,1,2,0.53309
4,5,1,3,0.5362
4,6,1,4,0.0041802
4,7,1,5,0.81265
4,1,1,6,0.0010656
4,2,1,7,0.37904
4,3,1,8,0.0098243
4,4,1,1,0.43603
4,5,1,2,0.47441
4,6,1,3,0.674
4,7,1,4,0.0052032
4,1,1,5,0.82216
4,2,1,6,0.0031414
4,3,1,7,0.80624
4,4,1,8,0.0098378
4,5,1,1,0.31845
4,6,1,2,0.42484
4,7,1,3,0.58229
4,1,1,4,0.0046341
4,2,1,5,0.81209
4,3,1,6,0.0024851
4,4,1,7,0.44032
4,5,1,8,0.0098359
4,6,1,1,0.40758
4,7,1,2,0.45696
4,1,1,3,0.67165
4,2,1,4,0.0051876
4,3,1,5,0.81861
4,4,1,6,0.0026349
4,5,1,7,0.74985
4,6,1,8,0.0098358
4,7,1,1,0.38277
4,1,1,2,0.47708
4,2,1,3,0.65685
4,3,1,4,0.0053625
4,4,1,5,0.81601
4,5,1,6,0.0023175
4,6,1,7,0.6793
4,7,1,8,0.0098377
4,1,2,1,0.35942
4,2,2,2,0.48366
4,3,2,3,0.6282
4,4,2,4,0.0053435
4,5,2,5,0.8144
4,6,2,6,0.0020933
4,7,2,7,0.64827
4,1,2,8,0.0099273
4,2,2,1,0.33363
4,3,2,2,0.44719
4,4,2,3,0.63049
4,5,2,4,0.0054508
4,6,2,5,0.81284
4,7,2,6,0.003827
4,1,2,7,0.66776
4,2,2,8,0.0099387
4,3,2,1,0.32926
4,4,2,2,0.51831
4,5,2,3,0.53157
4,6,2,4,0.0041742
4,7,2,5,0.81268
4,1,2,6,0.0010659
4,2,2,7,0.38217
4,3,2,8,0.0099158
4,4,2,1,0.44541
4,5,2,2,0.48035
4,6,2,3,0.6746
4,7,2,4,0.0051992
4,1,2,5,0.82324
4,2,2,6,0.0031415
4,3,2,7,0.80153
4,4,2,8,0.0099295
4,5,2,1,0.31353
4,6,2,2,0.42419
4,7,2,3,0.56945
4,1,2,4,0.0046247
4,2,2,5,0.81183
4,3,2,6,0.0024689
4,4,2,7,0.43071
4,5,2,8,0.0099278
4,6,2,1,0.39787
4,7,2,2,0.45451
4,1,2,3,0.65972
4,2,2,4,0.0051761
4,3,2,5,0.81787
4,4,2,6,0.0026349
4,5,2,7,0.74556
4,6,2,8,0.0099275
4,7,2,1,0.36707
4,1,2,2,0.47229
4,2,2,3,0.64352
4,3,2,4,0.0053435
4,4,2,5,0.81505
4,5,2,6,0.0023174
4,6,2,7,0.67404
4,7,2,8,0.0099294
4,1,3,1,0.3602
4,2,3,2,0.49989
4,3,3,3,0.61531
4,4,3,4,0.0053435
4,5,3,5,0.81442
4,6,3,6,0.0020943
4,7,3,7,0.65202
4,1,3,8,0.0097439
4,2,3,1,0.34303
4,3,3,2,0.43629
4,4,3,3,0.59328
4,5,3,4,0.0054528
4,6,3,5,0.8132
4,7,3,6,0.0038278
4,1,3,7,0.67899
4,2,3,8,0.0097549
4,3,3,1,0.32011
4,4,3,2,0.53259
4,5,3,3,0.51792
4,6,3,4,0.004172
4,7,3,5,0.81226
4,1,3,6,0.001067
4,2,3,7,0.37058
4,3,3,8,0.0097328
4,4,3,1,0.45125
4,5,3,2,0.46833
4,6,3,3,0.65405
4,7,3,4,0.0051926
4,1,3,5,0.82392
4,2,3,6,0.0031419
4,3,3,7,0.79791
4,4,3,8,0.009746
4,5,3,1,0.31362
4,6,3,2,0.42826
4,7,3,3,0.5746
4,1,3,4,0.0046659
4,2,3,5,0.81184
4,3,3,6,0.0025381
4,4,3,7,0.45434
4,5,3,8,0.0097438
4,6,3,1,0.39627
4,7,3,2,0.45115
4,1,3,3,0.6504
4,2,3,4,0.0051725
4,3,3,5,0.81781
4,4,3,6,0.0026356
4,5,3,7,0.74256
4,6,3,8,0.0097441
4,7,3,1,0.36906
4,1,3,2,0.48349
4,2,3,3,0.63427
4,3,3,4,0.0053426
4,4,3,5,0.81513
4,5,3,6,0.0023184
4,6,3,7,0.67629
4,7,3,8,0.0097459
4,1,4,1,0.35324
4,2,4,2,0.5071
4,3,4,3,0.60402
4,4,4,4,0.0053323
4,5,4,5,0.8141
4,6,4,6,0.0020934
4,7,4,7,0.64827
4,1,4,8,0.0098315
4,2,4,1,0.33855
4,3,4,2,0.43805
4,4,4,3,0.62925
4,5,4,4,0.0054591
4,6,4,5,0.81316
4,7,4,6,0.0038271
4,1,4,7,0.67332
4,2,4,8,0.0098426
4,3,4,1,0.32122
4,4,4,2,0.52147
4,5,4,3,0.50928
4,6,4,4,0.0041641
4,7,4,5,0.8123
4,1,4,6,0.0010659
4,2,4,7,0.37114
4,3,4,8,0.0098202
4,4,4,1,0.62832
4,5,4,2,0.5156
4,6,4,3,0.74549
4,7,4,4,0.0052338
4,1,4,5,0.84697
4,2,4,6,0.0031426
4,3,4,7,0.82866
4,4,4,8,0.0098336
4,5,4,1,0.31398
4,6,4,2,0.45035
4,7,4,3,0.56287
4,1,4,4,0.0046286
4,2,4,5,0.81176
4,3,4,6,0.0025012
4,4,4,7,0.44696
4,5,4,8,0.0098282
4,6,4,1,0.43746
4,7,4,2,0.45481
4,1,4,3,0.67551
4,2,4,4,0.0051946
4,3,4,5,0.82164
4,4,4,6,0.0026358
4,5,4,7,0.76312
4,6,4,8,0.0098317
4,7,4,1,0.35555
4,1,4,2,0.47151
4,2,4,3,0.61639
4,3,4,4,0.0053304
4,4,4,5,0.81427
4,5,4,6,0.0023172
4,6,4,7,0.67111
4,7,4,8,0.0098336
4,1,5,1,0.35356
4,2,5,2,0.50439
4,3,5,3,0.59395
4,4,5,4,0.0053153
4,5,5,5,0.81403
4,6,5,6,0.0020965
4,7,5,7,0.64327
4,1,5,8,0.0098239
4,2,5,1,0.33499
4,3,5,2,0.43545
4,4,5,3,0.57937
4,5,5,4,0.0054442
4,6,5,5,0.81276
4,7,5,6,0.0038277
4,1,5,7,0.67225
4,2,5,8,0.0098558
4,3,5,1,0.32082
4,4,5,2,0.52069
4,5,5,3,0.51188
4,6,5,4,0.0041611
4,7,5,5,0.81224
4,1,5,6,0.0010676
4,2,5,7,0.37335
4,3,5,8,0.0098349
4,4,5,1,0.42979
4,5,5,2,0.46027
4,6,5,3,0.64058
4,7,5,4,0.005176
4,1,5,5,0.82168
4,2,5,6,0.003143
4,3,5,7,0.79583
4,4,5,8,0.0098328
4,5,5,1,0.31163
4,6,5,2,0.43238
4,7,5,3,0.5272
4,1,5,4,0.0046165
4,2,5,5,0.81165
4,3,5,6,0.002475
4,4,5,7,0.43443
4,5,5,8,0.0098333
4,6,5,1,0.38115
4,7,5,2,0.44783
4,1,5,3,0.65284
4,2,5,4,0.0051487
4,3,5,5,0.81658
4,4,5,6,0.0026357
4,5,5,7,0.73261
4,6,5,8,0.0098362
4,7,5,1,0.35884
4,1,5,2,0.47526
4,2,5,3,0.63299
4,3,5,4,0.0053123
4,4,5,5,0.81454
4,5,5,6,0.0023185
4,6,5,7,0.67142
4,7,5,8,0.0098522
4,1,6,1,0.36212
4,2,6,2,0.49982
4,3,6,3,0.62928
4,4,6,4,0.0053468
4,5,6,5,0.81461
4,6,6,6,0.0020931
4,7,6,7,0.65121
4,1,6,8,0.0098332
4,2,6,1,0.34008
4,3,6,2,0.43972
4,4,6,3,0.62663
4,5,6,4,0.0054591
4,6,6,5,0.8132
4,7,6,6,0.0038269
4,1,6,7,0.67473
4,2,6,8,0.0098443
4,3,6,1,0.32536
4,4,6,2,0.52603
4,5,6,3,0.52519
4,6,6,4,0.0041746
4,7,6,5,0.81252
4,1,6,6,0.0010652
4,2,6,7,0.37566
4,3,6,8,0.0098219
4,4,6,1,0.53156
4,5,6,2,0.48743
4,6,6,3,0.70483
4,7,6,4,0.0052245
4,1,6,5,0.8341
4,2,6,6,0.003142
4,3,6,7,0.82474
4,4,6,8,0.0098353
4,5,6,1,0.31748
4,6,6,2,0.47631
4,7,6,3,0.58752
4,1,6,4,0.0046211
4,2,6,5,0.81192
4,3,6,6,0.0024843
4,4,6,7,0.43984
4,5,6,8,0.0098305
4,6,6,1,0.4503
4,7,6,2,0.45724
4,1,6,3,0.68519
4,2,6,4,0.0052042
4,3,6,5,0.8224
4,4,6,6,0.0026353
4,5,6,7,0.76214
4,6,6,8,0.0098334
4,7,6,1,0.3651
4,1,6,2,0.47059
4,2,6,3,0.64376
4,3,6,4,0.0053453
4,4,6,5,0.81488
4,5,6,6,0.002317
4,6,6,7,0.67454
4,7,6,8,0.0098352
4,1,7,1,0.37229
4,2,7,2,0.48655
4,3,7,3,0.63881
4,4,7,4,0.0053587
4,5,7,5,0.81513
4,6,7,6,0.0020938
4,7,7,7,0.65391
4,1,7,8,0.0098359
4,2,7,1,0.34182
4,3,7,2,0.44475
4,4,7,3,0.61977
4,5,7,4,0.0054573
4,6,7,5,0.81321
4,7,7,6,0.0038274
4,1,7,7,0.67632
4,2,7,8,0.009847
4,3,7,1,0.32559
4,4,7,2,0.53317
4,5,7,3,0.53562
4,6,7,4,0.0041768
4,7,7,5,0.81255
4,1,7,6,0.0010663
4,2,7,7,0.37535
4,3,7,8,0.0098246
4,4,7,1,0.4149
4,5,7,2,0.47139
4,6,7,3,0.66663
4,7,7,4,0.0051935
4,1,7,5,0.82008
4,2,7,6,0.0031415
4,3,7,7,0.79226
4,4,7,8,0.009838
4,5,7,1,0.31795
4,6,7,2,0.42706
4,7,7,3,0.58639
4,1,7,4,0.0046261
4,2,7,5,0.81209
4,3,7,6,0.0024938
4,4,7,7,0.43844
4,5,7,8,0.009837
4,6,7,1,0.39251
4,7,7,2,0.45431
4,1,7,3,0.66421
4,2,7,4,0.0051782
4,3,7,5,0.81737
4,4,7,6,0.002635
4,5,7,7,0.73781
4,6,7,8,0.0098361
4,7,7,1,0.38765
4,1,7,2,0.47805
4,2,7,3,0.65866
4,3,7,4,0.005362
4,4,7,5,0.81634
4,5,7,6,0.0023181
4,6,7,7,0.67985
4,7,7,8,0.0098379
4,1,1,1,0.38302
4,2,1,2,0.44385
4,3,1,3,0.47105
4,4,1,4,0.0054641
4,5,1,5,0.8156
4,6,1,6,0.0019581
4,7,1,7,0.30696
4,1,1,8,0.0084353
4,2,1,1,0.33834
4,3,1,2,0.43176
4,4,1,3,0.50371
4,5,1,4,0.0055947
4,6,1,5,0.81282
4,7,1,6,0.0038777
4,1,1,7,0.34181
4,2,1,8,0.008413
4,3,1,1,0.32896
4,4,1,2,0.43867
4,5,1,3,0.38051
4,6,1,4,0.0040504
4,7,1,5,0.81273
4,1,1,6,0.0010613
4,2,1,7,0.10942
4,3,1,8,0.0084571
4,4,1,1,0.35819
4,5,1,2,0.42638
4,6,1,3,0.55349
4,7,1,4,0.0049133
4,1,1,5,0.81494
4,2,1,6,0.0024935
4,3,1,7,0.50728
4,4,1,8,0.0084472
4,5,1,1,0.32509
4,6,1,2,0.47429
4,7,1,3,0.36074
4,1,1,4,0.0044348
4,2,1,5,0.8119
4,3,1,6,0.0024947
4,4,1,7,0.17816
4,5,1,8,0.0084352
4,6,1,1,0.36708
4,7,1,2,0.43483
4,1,1,3,0.47893
4,2,1,4,0.0050486
4,3,1,5,0.81489
4,4,1,6,0.0016117
4,5,1,7,0.32318
4,6,1,8,0.0084394
4,7,1,1,0.35731
4,1,1,2,0.44522
4,2,1,3,0.42349
4,3,1,4,0.0054725
4,4,1,5,0.81387
4,5,1,6,0.002698
4,6,1,7,0.33683
4,7,1,8,0.0084374
4,1,2,1,0.34788
4,2,2,2,0.43141
4,3,2,3,0.45668
4,4,2,4,0.0053556
4,5,2,5,0.81368
4,6,2,6,0.0019801
4,7,2,7,0.30238
4,1,2,8,0.0086662
4,2,2,1,0.3561
4,3,2,2,0.44917
4,4,2,3,0.5389
4,5,2,4,0.0055965
4,6,2,5,0.81386
4,7,2,6,0.0038899
4,1,2,7,0.34235
4,2,2,8,0.0086444
4,3,2,1,0.31405
4,4,2,2,0.42745
4,5,2,3,0.37662
4,6,2,4,0.0040461
4,7,2,5,0.81197
4,1,2,6,0.0010978
4,2,2,7,0.1015
4,3,2,8,0.0086875
4,4,2,1,0.36813
4,5,2,2,0.42326
4,6,2,3,0.54778
4,7,2,4,0.0049188
4,1,2,5,0.81574
4,2,2,6,0.0025085
4,3,2,7,0.44046
4,4,2,8,0.008678
4,5,2,1,0.31912
4,6,2,2,0.42257
4,7,2,3,0.44312
4,1,2,4,0.0045233
4,2,2,5,0.81185
4,3,2,6,0.0026212
4,4,2,7,0.17232
4,5,2,8,0.0086739
4,6,2,1,0.34995
4,7,2,2,0.42652
4,1,2,3,0.4776
4,2,2,4,0.0049648
4,3,2,5,0.81384
4,4,2,6,0.0016461
4,5,2,7,0.30256
4,6,2,8,0.0086701
4,7,2,1,0.34772
4,1,2,2,0.43467
4,2,2,3,0.47427
4,3,2,4,0.0054152
4,4,2,5,0.81349
4,5,2,6,0.0027079
4,6,2,7,0.31656
4,7,2,8,0.0086684
4,1,3,1,0.338
4,2,3,2,0.4537
4,3,3,3,0.42474
4,4,3,4,0.0053429
4,5,3,5,0.81291
4,6,3,6,0.0019672
4,7,3,7,0.27477
4,1,3,8,0.0082045
4,2,3,1,0.31944
4,3,3,2,0.49579
4,4,3,3,0.44276
4,5,3,4,0.0055447
4,6,3,5,0.81178
4,7,3,6,0.0038813
4,1,3,7,0.30758
4,2,3,8,0.0081816
4,3,3,1,0.34342
4,4,3,2,0.44366
4,5,3,3,0.39321
4,6,3,4,0.0039426
4,7,3,5,0.81345
4,1,3,6,0.0010817
4,2,3,7,0.1097
4,3,3,8,0.0082268
4,4,3,1,0.41135
4,5,3,2,0.48793
4,6,3,3,0.50204
4,7,3,4,0.0048427
4,1,3,5,0.81916
4,2,3,6,0.002503
4,3,3,7,0.49466
4,4,3,8,0.0082165
4,5,3,1,0.31166
4,6,3,2,0.48469
4,7,3,3,0.37097
4,1,3,4,0.0044124
4,2,3,5,0.81131
4,3,3,6,0.0025681
4,4,3,7,0.17203
4,5,3,8,0.0082073
4,6,3,1,0.35608
4,7,3,2,0.47045
4,1,3,3,0.42697
4,2,3,4,0.0049634
4,3,3,5,0.8142
4,4,3,6,0.0016149
4,5,3,7,0.30391
4,6,3,8,0.0082087
4,7,3,1,0.3435
4,1,3,2,0.49126
4,2,3,3,0.37519
4,3,3,4,0.0053336
4,4,3,5,0.81289
4,5,3,6,0.0027107
4,6,3,7,0.31553
4,7,3,8,0.0082065
4,1,4,1,0.33573
4,2,4,2,0.45092
4,3,4,3,0.40656
4,4,4,4,0.0053146
4,5,4,5,0.81296
4,6,4,6,0.0019934
4,7,4,7,0.24068
4,1,4,8,0.0083967
4,2,4,1,0.31779
4,3,4,2,0.46727
4,4,4,3,0.42896
4,5,4,4,0.0055449
4,6,4,5,0.81146
4,7,4,6,0.0038943
4,1,4,7,0.27477
4,2,4,8,0.0083742
4,3,4,1,0.34555
4,4,4,2,0.44411
4,5,4,3,0.3966
4,6,4,4,0.0040421
4,7,4,5,0.81412
4,1,4,6,0.0011299
4,2,4,7,0.12421
4,3,4,8,0.0084187
4,4,4,1,0.6251
4,5,4,2,0.51538
4,6,4,3,0.66662
4,7,4,4,0.0049939
4,1,4,5,0.84588
4,2,4,6,0.0025451
4,3,4,7,0.63198
4,4,4,8,0.0084087
4,5,4,1,0.31249
4,6,4,2,0.45343
4,7,4,3,0.3624
4,1,4,4,0.0044906
4,2,4,5,0.81138
4,3,4,6,0.0026414
4,4,4,7,0.15765
4,5,4,8,0.0083934
4,6,4,1,0.40014
4,7,4,2,0.4397
4,1,4,3,0.51494
4,2,4,4,0.0050788
4,3,4,5,0.81825
4,4,4,6,0.0016733
4,5,4,7,0.35986
4,6,4,8,0.0084009
4,7,4,1,0.3345
4,1,4,2,0.48212
4,2,4,3,0.36736
4,3,4,4,0.0053394
4,4,4,5,0.81256
4,5,4,6,0.002719
4,6,4,7,0.26636
4,7,4,8,0.0083987
4,1,5,1,0.32319
4,2,5,2,0.42439
4,3,5,3,0.44823
4,4,5,4,0.0049767
4,5,5,5,0.81224
4,6,5,6,0.0019879
4,7,5,7,0.24435
4,1,5,8,0.0084361
4,2,5,1,0.31843
4,3,5,2,0.42055
4,4,5,3,0.49303
4,5,5,4,0.0054077
4,6,5,5,0.81177
4,7,5,6,0.0038912
4,1,5,7,0.28558
4,2,5,8,0.0084229
4,3,5,1,0.30987
4,4,5,2,0.4339
4,5,5,3,0.40254
4,6,5,4,0.0035386
4,7,5,5,0.8118
4,1,5,6,0.0011307
4,2,5,7,0.093495
4,3,5,8,0.0084626
4,4,5,1,0.34171
4,5,5,2,0.42272
4,6,5,3,0.50893
4,7,5,4,0.0046008
4,1,5,5,0.81371
4,2,5,6,0.0025206
4,3,5,7,0.37853
4,4,5,8,0.0084411
4,5,5,1,0.30984
4,6,5,2,0.48811
4,7,5,3,0.35264
4,1,5,4,0.0043407
4,2,5,5,0.81116
4,3,5,6,0.0026098
4,4,5,7,0.15716
4,5,5,8,0.0084391
4,6,5,1,0.32808
4,7,5,2,0.43223
4,1,5,3,0.44493
4,2,5,4,0.0046307
4,3,5,5,0.81265
4,4,5,6,0.0016548
4,5,5,7,0.24916
4,6,5,8,0.0084405
4,7,5,1,0.32575
4,1,5,2,0.41769
4,2,5,3,0.45574
4,3,5,4,0.0050314
4,4,5,5,0.81224
4,5,5,6,0.0027279
4,6,5,7,0.26911
4,7,5,8,0.0084345
4,1,6,1,0.36565
4,2,6,2,0.46549
4,3,6,3,0.3965
4,4,6,4,0.0053415
4,5,6,5,0.8145
4,6,6,6,0.0019671
4,7,6,7,0.25564
4,1,6,8,0.0083964
4,2,6,1,0.32454
4,3,6,2,0.46712
4,4,6,3,0.43509
4,5,6,4,0.0055417
4,6,6,5,0.81184
4,7,6,6,0.0038795
4,1,6,7,0.29392
4,2,6,8,0.008374
4,3,6,1,0.35342
4,4,6,2,0.44098
4,5,6,3,0.40151
4,6,6,4,0.0039892
4,7,6,5,0.81435
4,1,6,6,0.0010876
4,2,6,7,0.12378
4,3,6,8,0.0084183
4,4,6,1,0.44082
4,5,6,2,0.45542
4,6,6,3,0.57706
4,7,6,4,0.0049297
4,1,6,5,0.82264
4,2,6,6,0.0025072
4,3,6,7,0.57004
4,4,6,8,0.0084084
4,5,6,1,0.32668
4,6,6,2,0.45607
4,7,6,3,0.35432
4,1,6,4,0.0044435
4,2,6,5,0.81189
4,3,6,6,0.002536
4,4,6,7,0.16569
4,5,6,8,0.0083973
4,6,6,1,0.41325
4,7,6,2,0.45481
4,1,6,3,0.48328
4,2,6,4,0.0050908
4,3,6,5,0.81846
4,4,6,6,0.001633
4,5,6,7,0.33769
4,6,6,8,0.0084005
4,7,6,1,0.35888
4,1,6,2,0.49105
4,2,6,3,0.35254
4,3,6,4,0.0053722
4,4,6,5,0.81379
4,5,6,6,0.002701
4,6,6,7,0.28057
4,7,6,8,0.0083984
4,1,7,1,0.35855
4,2,7,2,0.44061
4,3,7,3,0.44837
4,4,7,4,0.0054073
4,5,7,5,0.81417
4,6,7,6,0.001976
4,7,7,7,0.323
4,1,7,8,0.0084568
4,2,7,1,0.34633
4,3,7,2,0.43302
4,4,7,3,0.51113
4,5,7,4,0.0055953
4,6,7,5,0.81333
4,7,7,6,0.0038889
4,1,7,7,0.35202
4,2,7,8,0.0084345
4,3,7,1,0.31911
4,4,7,2,0.45902
4,5,7,3,0.36304
4,6,7,4,0.0040182
4,7,7,5,0.81211
4,1,7,6,0.0010864
4,2,7,7,0.10557
4,3,7,8,0.0084786
4,4,7,1,0.35599
4,5,7,2,0.47184
4,6,7,3,0.50692
4,7,7,4,0.0048523
4,1,7,5,0.81458
4,2,7,6,0.002508
4,3,7,7,0.5028
4,4,7,8,0.0084686
4,5,7,1,0.32206
4,6,7,2,0.44329
4,7,7,3,0.4282
4,1,7,4,0.0045358
4,2,7,5,0.81204
4,3,7,6,0.0025864
4,4,7,7,0.19104
4,5,7,8,0.0084511
4,6,7,1,0.35304
4,7,7,2,0.47944
4,1,7,3,0.4173
4,2,7,4,0.0049714
4,3,7,5,0.81389
4,4,7,6,0.0016277
4,5,7,7,0.31812
4,6,7,8,0.0084608
4,7,7,1,0.37602
4,1,7,2,0.45885
4,2,7,3,0.38975
4,3,7,4,0.0054712
4,4,7,5,0.81471
4,5,7,6,0.0027141
4,6,7,7,0.36221
4,7,7,8,0.0084589
4,1,1,1,0.42959
4,2,1,2,0.49333
4,3,1,3,0.67648
4,4,1,4,0.0057889
4,5,1,5,0.82115
4,6,1,6,0.0022876
4,7,1,7,0.71824
4,1,1,8,0.020577
4,2,1,1,0.41494
4,3,1,2,0.44864
4,4,1,3,0.68107
4,5,1,4,0.005799
4,6,1,5,0.82051
4,7,1,6,0.0037645
4,1,1,7,0.72482
4,2,1,8,0.020576
4,3,1,1,0.41047
4,4,1,2,0.50433
4,5,1,3,0.57151
4,6,1,4,0.0048026
4,7,1,5,0.82049
4,1,1,6,0.0013041
4,2,1,7,0.64741
4,3,1,8,0.020578
4,4,1,1,0.48572
4,5,1,2,0.47285
4,6,1,3,0.74793
4,7,1,4,0.0057938
4,1,1,5,0.82906
4,2,1,6,0.0033592
4,3,1,7,0.75217
4,4,1,8,0.020595
4,5,1,1,0.37541
4,6,1,2,0.43146
4,7,1,3,0.61483
4,1,1,4,0.0051674
4,2,1,5,0.81746
4,3,1,6,0.0025583
4,4,1,7,0.54626
4,5,1,8,0.020574
4,6,1,1,0.45775
4,7,1,2,0.4573
4,1,1,3,0.72198
4,2,1,4,0.0057977
4,3,1,5,0.82482
4,4,1,6,0.0029364
4,5,1,7,0.75747
4,6,1,8,0.02059
4,7,1,1,0.4284
4,1,1,2,0.47047
4,2,1,3,0.66602
4,3,1,4,0.0056499
4,4,1,5,0.82115
4,5,1,6,0.0024067
4,6,1,7,0.72705
4,7,1,8,0.020572
4,1,2,1,0.41243
4,2,2,2,0.48754
4,3,2,3,0.66772
4,4,2,4,0.0057776
4,5,2,5,0.82007
4,6,2,6,0.0022879
4,7,2,7,0.71576
4,1,2,8,0.020624
4,2,2,1,0.40653
4,3,2,2,0.44684
4,4,2,3,0.67705
4,5,2,4,0.0057955
4,6,2,5,0.81991
4,7,2,6,0.0037647
4,1,2,7,0.72131
4,2,2,8,0.020623
4,3,2,1,0.41072
4,4,2,2,0.50248
4,5,2,3,0.56935
4,6,2,4,0.0047988
4,7,2,5,0.82054
4,1,2,6,0.0013048
4,2,2,7,0.64759
4,3,2,8,0.020625
4,4,2,1,0.48795
4,5,2,2,0.47013
4,6,2,3,0.73753
4,7,2,4,0.0057894
4,1,2,5,0.82944
4,2,2,6,0.0033594
4,3,2,7,0.7485
4,4,2,8,0.020643
4,5,2,1,0.36997
4,6,2,2,0.42965
4,7,2,3,0.61213
4,1,2,4,0.0051725
4,2,2,5,0.81711
4,3,2,6,0.0025678
4,4,2,7,0.54547
4,5,2,8,0.020625
4,6,2,1,0.45014
4,7,2,2,0.45377
4,1,2,3,0.70869
4,2,2,4,0.0057898
4,3,2,5,0.82414
4,4,2,6,0.0029367
4,5,2,7,0.75392
4,6,2,8,0.020637
4,7,2,1,0.41713
4,1,2,2,0.45668
4,2,2,3,0.66821
4,3,2,4,0.0056392
4,4,2,5,0.82029
4,5,2,6,0.002407
4,6,2,7,0.72496
4,7,2,8,0.020619
4,1,3,1,0.41451
4,2,3,2,0.49232
4,3,3,3,0.66444
4,4,3,4,0.0057781
4,5,3,5,0.8203
4,6,3,6,0.0022876
4,7,3,7,0.71631
4,1,3,8,0.020529
4,2,3,1,0.41555
4,3,3,2,0.44837
4,4,3,3,0.67863
4,5,3,4,0.0057958
